LocalidadOrigen,LocalidadDestino,distancia,tiempo
52,57,12124.7,1097.5
52,58,17928.4,1483.2
52,59,12708.3,905.1
52,60,10728.9,1042.8
52,61,11187.8,734.3
52,62,4840.7,513.8
52,63,14975.7,1279.0
52,64,19469.9,1841.4
52,65,18629.2,1517.5
52,66,16270.7,1294.2
52,67,11011.8,930.5
52,68,13130.3,1128.4
52,69,5558.5,554.5
52,70,10362.2,843.8
52,71,12192.8,1068.6
52,72,17407.9,1446.8
52,73,11406.5,835.6
52,74,5504.6,562.7
52,75,9458.6,735.3
52,76,17722.7,1422.3
52,77,19701.4,1521.7
52,78,11786.4,802.7
52,79,7063.6,601.0
52,80,17286.2,1532.5
52,81,4149.7,296.6
52,82,17833.2,1743.9
52,83,10002.0,721.0
52,84,6315.4,552.5
52,85,14697.6,1173.4
52,86,7512.8,677.7
52,87,13756.8,1164.0
52,88,19330.6,1505.5
52,89,21854.3,1691.9
52,90,2467.3,261.2
52,91,15714.7,1390.4
52,92,17312.6,1454.1
52,93,7887.5,631.0
52,94,6569.0,547.0
52,95,18187.5,1464.0
52,96,9817.4,836.1
52,97,9028.4,764.5
52,98,22960.9,2485.0
52,99,13957.7,1334.2
52,100,19273.1,1537.4
52,101,15936.4,1297.6
52,102,4161.4,290.5
53,1,11345.9,1104.8
53,2,20966.5,2046.3
53,3,14418.1,1018.8
53,4,7515.9,682.6
53,5,16566.1,1527.9
53,6,12923.4,1108.7
53,7,12115.2,1087.2
53,8,10149.2,951.5
53,9,11982.2,976.4
53,10,19194.8,1880.5
53,11,10764.6,941.8
53,12,17525.4,1551.5
53,13,16552.9,1387.5
53,14,9789.8,906.8
53,15,16936.1,1462.6
53,16,7504.4,670.6
53,17,20400.1,1568.5
53,18,15843.4,1192.8
53,19,7939.2,743.5
53,20,25173.4,2384.1
53,21,10959.2,981.5
53,22,4055.2,522.1
53,23,15834.2,1347.0
53,24,3547.2,433.8
53,25,18458.1,1533.7
53,26,3479.6,493.9
53,27,13401.3,1147.9
53,28,17901.6,1486.3
53,29,17451.0,1426.8
53,30,17338.7,1420.1
53,31,23263.1,1878.4
53,32,1474.1,245.2
53,33,10716.7,891.3
53,34,17829.0,1534.3
53,35,14228.9,1230.5
53,36,9888.7,897.3
53,37,18879.6,1903.1
53,38,15492.6,1328.6
53,39,14759.2,1448.6
53,40,14908.1,1291.7
53,41,10183.9,872.1
53,42,13999.5,1105.6
53,43,19114.1,1501.4
53,44,14705.9,1263.6
53,45,23947.8,1875.8
53,46,13381.1,1150.2
53,47,8747.5,890.1
53,48,23034.4,1760.7
53,49,15140.1,1301.3
53,50,12629.8,1185.4
53,51,13135.1,1110.8
53,52,6077.7,562.9
53,54,24371.1,1957.0
53,55,8382.2,748.8
53,56,12724.3,1082.9
53,57,17093.2,1481.1
53,58,23222.5,1823.1
53,59,7562.8,641.1
53,60,15697.4,1426.4
53,61,14021.0,1104.9
53,62,8086.6,758.2
53,63,20269.8,1618.9
53,64,18079.9,2013.1
53,65,17239.2,1689.2
53,66,14880.6,1465.9
53,67,15980.3,1314.1
53,68,15280.0,1373.4
53,69,10527.0,938.1
53,70,12248.5,796.8
53,71,14199.6,1245.0
53,72,22702.1,1786.7
53,73,13033.4,1099.0
53,74,11375.9,982.7
53,75,3836.1,404.1
53,76,22691.2,1805.9
53,77,24995.5,1861.6
53,78,10009.7,711.7
53,79,6732.0,662.7
53,80,19293.0,1708.9
53,81,3970.9,418.1
53,82,20010.9,1920.5
53,83,15035.4,1103.9
53,84,1843.5,254.7
53,85,13307.5,1345.1
53,86,6310.5,601.0
53,87,19628.1,1584.0
53,88,24624.7,1845.4
53,89,20077.5,1600.9
53,90,8338.6,681.2
53,91,17721.6,1566.8
53,92,15922.5,1625.8
53,93,2303.8,270.0
53,94,1344.3,185.2
53,95,16797.5,1635.7
53,96,8620.8,832.3
53,97,13996.9,1148.1
53,98,21570.9,2656.7
53,99,18926.2,1717.8
53,100,20950.7,1867.0
53,101,14546.3,1469.3
53,102,3840.5,508.6
54,1,28592.0,2015.8
54,2,19974.6,1385.6
54,3,33735.3,2239.0
54,4,25138.9,1649.0
54,5,8320.1,797.9
54,6,12232.8,937.3
54,7,13653.1,998.4
54,8,13766.6,1246.7
54,9,27246.9,1781.3
54,10,16369.4,1248.9
54,11,16440.5,1240.0
54,12,12078.8,929.0
54,13,13353.7,1189.5
54,14,32772.6,2335.1
54,15,7608.9,702.4
54,16,30487.3,2098.9
54,17,39717.3,2788.7
54,18,35160.6,2413.0
54,19,25562.2,1709.9
54,20,15152.6,1293.8
54,21,18820.6,1768.1
54,22,22213.4,1468.3
54,23,13072.5,1259.5
54,24,24508.2,1759.6
54,25,5727.3,544.8
54,26,22652.4,1560.1
54,27,14616.1,1015.4
54,28,7689.3,711.6
54,29,7019.0,567.6
54,30,9698.8,667.1
54,31,1920.1,201.5
54,32,23217.9,1615.6
54,33,24556.4,1682.8
54,34,10678.1,818.9
54,35,15454.5,1109.4
54,36,16600.5,1204.5
54,37,18858.5,1475.3
54,38,10877.4,1042.3
54,39,15514.3,1163.7
54,40,9641.6,720.9
54,41,17479.6,1633.6
54,42,12468.1,953.4
54,43,38431.3,2721.6
54,44,12027.2,1160.8
54,45,2152.4,218.0
54,46,14755.2,1043.9
54,47,17809.6,1374.9
54,48,8862.0,632.4
54,49,13051.4,901.8
54,50,12523.1,1224.0
54,51,14362.1,1064.5
54,52,19127.5,1367.8
54,53,23580.8,1662.8
54,55,18700.5,1347.8
54,56,12949.8,1132.9
54,57,10446.9,708.3
54,58,6141.9,527.6
54,59,30545.6,2069.4
54,60,8367.3,815.1
54,61,30060.9,1908.7
54,62,18021.2,1292.5
54,63,7617.5,572.9
54,64,18743.9,1710.8
54,65,17994.3,1404.3
54,66,15635.8,1181.0
54,67,10530.3,831.8
54,68,13102.1,1037.7
54,69,16371.1,1252.6
54,70,31565.7,2017.0
54,71,13524.1,996.6
54,72,7509.9,598.5
54,73,30279.6,2010.0
54,74,13769.4,1205.8
54,75,26172.0,1883.1
54,76,2399.3,232.5
54,77,3695.1,332.5
54,78,29326.9,1931.9
54,79,25936.6,1775.4
54,80,13546.7,1047.0
54,81,21987.0,1460.9
54,82,14348.0,1125.9
54,83,28875.0,1895.4
54,84,24152.7,1716.8
54,85,17930.0,1228.7
54,86,25627.7,1821.2
54,87,15012.9,1297.7
54,88,3983.1,352.5
54,89,39394.7,2821.1
54,90,20396.2,1429.9
54,91,12275.0,943.8
54,92,16114.2,1300.4
54,93,25068.9,1761.0
54,94,24109.4,1676.2
54,95,17552.6,1350.8
54,96,16944.4,1233.6
54,97,11848.1,872.3
54,98,22127.2,2287.2
54,99,9974.5,1141.7
54,100,10394.9,749.0
54,101,19168.9,1352.9
54,102,21998.7,1454.8
55,1,15505.1,1220.0
55,2,17534.6,1499.3
55,3,18655.4,1268.8
55,4,12052.0,853.2
55,5,11316.4,950.9
55,6,6316.3,681.1
55,7,5286.3,535.5
55,8,5609.9,547.1
55,9,14160.0,985.5
55,10,15762.8,1333.5
55,11,4157.6,514.2
55,12,10696.5,999.8
55,13,11510.9,1067.4
55,14,16299.3,1298.8
55,15,10051.8,857.7
55,16,14014.0,1062.6
55,17,24637.3,1818.5
55,18,20080.6,1442.8
55,19,12475.3,914.1
55,20,18344.5,1832.4
55,21,13137.1,990.6
55,22,4599.1,463.0
55,23,10792.2,1026.9
55,24,7802.0,782.9
55,25,11573.8,928.8
55,26,5420.8,598.4
55,27,6572.5,596.2
55,28,11017.3,881.4
55,29,10566.7,821.9
55,30,10509.8,868.4
55,31,15907.1,1312.0
55,32,7888.6,651.3
55,33,11469.4,887.0
55,34,11000.2,982.6
55,35,7400.0,678.8
55,36,3221.8,333.4
55,37,15447.7,1356.1
55,38,10071.5,967.5
55,39,11327.3,901.6
55,40,8406.0,726.2
55,41,10936.6,867.8
55,42,5304.9,495.2
55,43,23351.3,1751.4
55,44,9663.9,943.5
55,45,16591.9,1309.4
55,46,6552.2,598.5
55,47,4717.3,561.3
55,48,16205.5,1209.0
55,49,8311.2,749.6
55,50,6561.6,779.6
55,51,3538.7,441.9
55,52,5805.5,553.5
55,53,8251.4,698.5
55,54,17015.1,1390.6
55,56,6117.2,655.3
55,57,11954.1,980.1
55,58,16393.7,1271.4
55,59,14072.3,1033.1
55,60,9906.5,926.0
55,61,16973.9,1112.9
55,62,1196.2,155.1
55,63,13440.9,1067.2
55,64,14647.9,1466.1
55,65,13807.2,1142.2
55,66,11448.7,918.9
55,67,10165.7,879.3
55,68,8451.1,821.7
55,69,3919.9,510.5
55,70,16485.7,1046.8
55,71,7370.8,693.3
55,72,15873.2,1235.0
55,73,17192.6,1214.2
55,74,7125.5,730.5
55,75,10822.6,863.3
55,76,15335.3,1239.5
55,77,18166.6,1309.9
55,78,14246.9,961.7
55,79,10969.3,912.7
55,80,12464.2,1157.2
55,81,5931.8,516.7
55,82,13182.1,1368.8
55,83,15788.1,1099.6
55,84,7842.1,771.9
55,85,9875.6,798.1
55,86,10547.7,851.0
55,87,14206.9,1222.9
55,88,17795.9,1293.7
55,89,24314.7,1850.9
55,90,7074.2,615.6
55,91,10892.7,1015.1
55,92,12490.6,1078.8
55,93,9251.5,759.0
55,94,8780.1,711.9
55,95,13365.5,1088.7
55,96,4799.8,481.2
55,97,6060.6,585.6
55,98,18138.9,2109.7
55,99,13111.6,1283.0
55,100,14121.8,1315.3
55,101,11114.4,922.3
55,102,4648.1,469.9
56,1,11334.2,1036.4
56,2,23442.2,1850.9
56,3,20601.4,1313.0
56,4,10077.0,675.6
56,5,11214.3,1085.2
56,6,6722.7,694.1
56,7,9925.5,788.5
56,8,1116.0,151.8
56,9,8081.1,758.2
56,10,21670.4,1685.1
56,11,3060.9,357.6
56,12,16633.6,1351.7
56,13,6122.2,520.2
56,14,19191.4,1451.5
56,15,9949.8,992.0
56,16,17126.9,1195.7
56,17,26583.3,1862.7
56,18,22026.6,1487.0
56,19,10500.3,736.5
56,20,23710.3,2111.7
56,21,6681.0,723.5
56,22,10569.5,713.5
56,23,5403.5,479.7
56,24,12864.3,1004.8
56,25,7865.0,764.2
56,26,11008.5,805.3
56,27,12261.4,944.5
56,28,10915.2,1015.7
56,29,8063.6,959.7
56,30,12689.6,1187.8
56,31,11946.6,1085.9
56,32,11870.9,895.9
56,33,6138.2,688.8
56,34,16937.2,1334.5
56,35,12829.1,1000.8
56,36,10179.1,803.8
56,37,21355.3,1707.7
56,38,5061.9,461.3
56,39,17234.9,1253.2
56,40,8401.7,883.6
56,41,5340.1,589.0
56,42,7471.4,713.1
56,43,25297.3,1795.6
56,44,4275.2,396.3
56,45,12631.4,1083.3
56,46,11955.4,894.0
56,47,12595.4,1031.1
56,48,17419.7,1450.3
56,49,14480.1,1098.7
56,50,4137.9,469.2
56,51,7187.8,720.4
56,52,6103.7,521.4
56,53,12233.7,943.1
56,54,13054.6,1164.5
56,55,7289.0,785.1
56,57,11804.2,1127.0
56,58,16930.5,1480.4
56,59,17492.2,1204.6
56,60,10880.3,1061.4
56,61,10120.0,886.7
56,62,5333.2,625.7
56,63,14655.1,1308.5
56,64,20555.5,1817.7
56,65,19714.8,1493.8
56,66,17356.3,1270.5
56,67,6089.2,663.1
56,68,12638.5,1100.3
56,69,4603.7,642.3
56,70,14173.4,1044.8
56,71,13307.8,1045.2
56,72,17087.4,1476.3
56,73,11136.2,1001.0
56,74,1629.8,161.2
56,75,14502.6,1001.9
56,76,11374.8,1013.4
56,77,15776.2,1348.7
56,78,16192.9,1005.9
56,79,10874.8,802.0
56,80,18401.2,1509.1
56,81,10343.1,706.1
56,82,19119.1,1720.7
56,83,9972.1,923.2
56,84,12508.8,962.0
56,85,15783.1,1149.7
56,86,11324.0,878.7
56,87,9197.4,716.7
56,88,16064.2,1368.7
56,89,26260.7,1895.1
56,90,3493.7,437.6
56,91,16829.8,1367.0
56,92,18398.1,1430.4
56,93,14080.9,1040.5
56,94,12762.4,956.5
56,95,19273.1,1440.3
56,96,11730.2,889.8
56,97,7490.5,740.0
56,98,24046.5,2461.3
56,99,7609.7,925.3
56,100,18952.6,1566.9
56,101,17022.0,1273.9
56,102,10354.8,700.0
57,1,21054.5,1485.2
57,2,9611.6,1130.2
57,3,26197.8,1708.4
57,4,17601.3,1118.4
57,5,1708.0,287.6
57,6,7292.5,596.2
57,7,6512.5,513.8
57,8,11177.4,841.6
57,9,19709.4,1250.7
57,10,8162.1,953.9
57,11,8903.0,709.4
57,12,3191.3,432.5
57,13,12577.2,1041.8
57,14,25235.1,1804.5
57,15,4051.0,461.7
57,16,22949.7,1568.3
57,17,32179.8,2258.1
57,18,27623.1,1882.4
57,19,18024.7,1179.3
57,20,13057.7,1191.9
57,21,18686.5,1255.8
57,22,14675.9,937.7
57,23,13135.1,1110.1
57,24,16970.7,1229.0
57,25,9022.1,595.4
57,26,15114.9,1029.5
57,27,5553.4,528.6
57,28,2476.4,400.5
57,29,8015.0,488.5
57,30,1039.6,171.7
57,31,9233.1,651.9
57,32,15680.4,1085.0
57,33,17018.8,1152.2
57,34,2687.0,332.6
57,35,6391.8,622.6
57,36,9459.9,719.9
57,37,10572.1,1131.4
57,38,10101.0,894.6
57,39,6451.6,676.9
57,40,5854.3,392.8
57,41,16486.0,1133.0
57,42,4930.6,422.8
57,43,30893.7,2191.0
57,44,12083.7,1027.3
57,45,10783.3,752.9
57,46,5692.4,557.1
57,47,10669.0,890.3
57,48,6767.1,530.5
57,49,3988.7,415.0
57,50,9514.2,803.0
57,51,7221.4,579.9
57,52,11590.0,837.2
57,53,16043.2,1132.2
57,54,10246.6,747.7
57,55,11559.9,863.2
57,56,10862.6,850.5
57,58,6955.2,592.9
57,59,23008.1,1538.8
57,60,1836.8,298.8
57,61,22523.3,1378.1
57,62,10483.7,761.9
57,63,4002.5,388.7
57,64,9681.1,1224.0
57,65,8931.6,917.5
57,66,6573.0,694.2
57,67,7795.5,655.6
57,68,3113.8,402.1
57,69,8833.6,722.0
57,70,24028.1,1486.4
57,71,4461.4,509.8
57,72,6434.7,556.5
57,73,22742.0,1479.4
57,74,11977.3,961.4
57,75,18634.4,1352.5
57,76,10637.9,741.6
57,77,8728.1,631.4
57,78,21789.3,1401.3
57,79,18399.1,1244.8
57,80,4807.7,609.7
57,81,14449.5,930.3
57,82,5634.3,756.2
57,83,21337.5,1364.8
57,84,16615.2,1186.2
57,85,8867.3,741.9
57,86,18090.1,1290.6
57,87,14236.4,1150.0
57,88,8357.4,615.2
57,89,31857.2,2290.5
57,90,12858.7,899.3
57,91,3387.5,447.3
57,92,7051.5,813.6
57,93,17531.3,1230.4
57,94,16571.9,1145.6
57,95,8489.9,864.0
57,96,9803.8,749.0
57,97,4310.6,341.7
57,98,13263.3,1885.0
57,99,10741.4,1059.3
57,100,8299.9,647.1
57,101,10106.2,866.1
57,102,14461.2,924.2
58,1,27864.0,1912.8
58,2,15250.6,1139.1
58,3,33007.4,2136.0
58,4,24410.9,1546.0
58,5,7076.9,621.1
58,6,12272.0,933.7
58,7,13322.0,941.4
58,8,17986.9,1269.2
58,9,26519.0,1678.3
58,10,11645.4,1002.4
58,11,15712.5,1137.0
58,12,8900.1,721.0
58,13,15456.1,1326.4
58,14,32044.6,2232.1
58,15,8108.6,663.7
58,16,29759.3,1995.9
58,17,38989.3,2685.7
58,18,34432.6,2310.0
58,19,24834.2,1606.9
58,20,10428.6,1047.3
58,21,25496.0,1683.4
58,22,21485.5,1365.3
58,23,15174.9,1396.4
58,24,23780.2,1656.6
58,25,8755.2,726.0
58,26,21924.4,1457.1
58,27,11437.4,807.4
58,28,6672.1,573.3
58,29,9121.5,704.5
58,30,6520.0,459.1
58,31,4989.1,408.8
58,32,22490.0,1512.6
58,33,23828.4,1579.8
58,34,7499.4,610.9
58,35,12275.7,901.4
58,36,14540.4,1100.3
58,37,14134.5,1228.8
58,38,12979.9,1179.2
58,39,12335.6,955.7
58,40,9680.7,717.3
58,41,23295.5,1560.6
58,42,11740.1,850.4
58,43,37703.3,2618.6
58,44,14129.7,1297.7
58,45,6539.3,509.8
58,46,11576.4,835.9
58,47,17478.6,1317.9
58,48,4138.0,385.9
58,49,9872.7,693.8
58,50,16323.7,1230.6
58,51,14031.0,1007.5
58,52,18399.6,1264.8
58,53,22852.8,1559.8
58,54,6002.6,504.6
58,55,16805.5,1238.2
58,56,15052.3,1269.8
58,57,7268.1,500.3
58,59,29817.7,1966.4
58,60,7715.0,685.1
58,61,29332.9,1805.7
58,62,17293.2,1189.5
58,63,4438.7,364.9
58,64,15565.1,1502.8
58,65,14815.5,1196.3
58,66,12457.0,973.0
58,67,12632.8,968.7
58,68,9923.4,829.7
58,69,15643.1,1149.6
58,70,30837.7,1914.0
58,71,10345.3,788.6
58,72,1948.0,221.9
58,73,29551.6,1907.0
58,74,15871.8,1342.7
58,75,25444.0,1780.1
58,76,6393.9,498.5
58,77,4936.4,443.6
58,78,28598.9,1828.9
58,79,25208.6,1672.4
58,80,8822.7,800.5
58,81,21259.0,1357.9
58,82,9624.0,879.4
58,83,28147.1,1792.4
58,84,23424.7,1613.8
58,85,14751.3,1020.7
58,86,24899.7,1718.2
58,87,17115.4,1434.6
58,88,4565.7,427.4
58,89,38666.7,2718.1
58,90,19668.2,1326.9
58,91,9096.2,735.8
58,92,12935.5,1092.4
58,93,24340.9,1658.0
58,94,23381.4,1573.2
58,95,14373.9,1142.8
58,96,16613.4,1176.6
58,97,11120.1,769.3
58,98,17403.2,2040.7
58,99,12076.9,1278.6
58,100,5670.8,502.5
58,101,15990.1,1144.9
58,102,21270.8,1351.8
59,1,8593.2,797.7
59,2,30667.8,2363.3
59,3,8046.2,740.9
59,4,10461.9,868.2
59,5,26315.2,1873.6
59,6,19289.0,1487.1
59,7,18419.5,1399.5
59,8,16514.8,1329.9
59,9,12779.9,1105.3
59,10,28896.0,2197.5
59,11,17130.2,1320.2
59,12,23829.7,1863.8
59,13,22673.9,1724.6
59,14,2077.0,266.8
59,15,25050.7,1780.4
59,16,2395.3,275.1
59,17,14028.2,1290.6
59,18,9471.5,914.9
59,19,7729.2,853.8
59,20,31477.7,2696.4
59,21,13599.0,1147.6
59,22,12403.5,918.6
59,23,21955.2,1684.1
59,24,10882.6,1003.2
59,25,26572.7,1851.5
59,26,12842.5,1010.4
59,27,19705.7,1460.2
59,28,26016.1,1804.1
59,29,25565.6,1744.6
59,30,23643.0,1732.4
59,31,31804.8,2194.4
59,32,8845.5,734.1
59,33,14293.9,1251.3
59,34,24133.4,1846.6
59,35,20533.2,1542.8
59,36,16193.1,1209.6
59,37,28580.9,2220.1
59,38,21613.6,1665.7
59,39,24460.4,1765.6
59,40,23404.9,1648.9
59,41,13495.8,1151.5
59,42,20303.8,1417.9
59,43,12742.2,1223.5
59,44,20826.9,1600.7
59,45,31590.7,2232.1
59,46,19685.4,1462.5
59,47,15217.0,1401.6
59,48,29338.7,2073.0
59,49,21444.4,1613.6
59,50,18995.4,1563.8
59,51,17352.6,1432.9
59,52,12443.3,941.3
59,53,8875.4,751.7
59,54,32818.3,2290.2
59,55,14686.5,1061.1
59,56,19089.9,1461.3
59,57,25087.2,1844.1
59,58,29526.8,2135.4
59,60,22063.0,1804.8
59,61,12921.2,1097.6
59,62,14390.9,1070.5
59,63,26574.1,1931.2
59,64,27781.1,2330.1
59,65,26940.4,2006.2
59,66,24581.8,1782.9
59,67,22345.9,1692.5
59,68,21584.3,1685.7
59,69,16892.6,1316.5
59,70,5576.1,483.9
59,71,20503.9,1557.3
59,72,29006.4,2099.0
59,73,11317.0,994.5
59,74,17496.9,1319.8
59,75,5630.4,534.6
59,76,30334.1,2162.2
59,77,31299.8,2173.9
59,78,2324.2,365.3
59,79,9089.3,814.2
59,80,25597.3,2021.2
59,81,10275.2,730.4
59,82,26315.2,2232.8
59,83,15460.6,1346.8
59,84,9623.8,843.7
59,85,23008.7,1662.1
59,86,8667.7,752.5
59,87,25749.1,1921.1
59,88,30929.0,2157.7
59,89,13705.6,1323.0
59,90,14704.2,1059.6
59,91,24025.9,1879.1
59,92,25623.7,1942.8
59,93,6610.0,580.5
59,94,9404.0,769.0
59,95,26498.7,1952.7
59,96,15090.3,1343.8
59,97,21059.5,1508.3
59,98,31272.1,2973.7
59,99,25291.7,2096.2
59,100,27255.0,2179.3
59,101,24247.6,1786.3
59,102,12188.8,905.1
60,1,22043.0,1562.1
60,2,11993.5,1313.2
60,3,27186.3,1785.3
60,4,18589.9,1195.3
60,5,962.6,154.3
60,6,5412.6,443.1
60,7,7104.1,544.7
60,8,12165.9,918.5
60,9,20697.9,1327.6
60,10,10544.1,1136.9
60,11,9891.5,786.3
60,12,5573.3,615.5
60,13,10453.0,885.3
60,14,26223.6,1881.4
60,15,1923.3,231.9
60,16,23938.3,1645.2
60,17,33168.3,2335.0
60,18,28611.6,1959.3
60,19,19013.2,1256.2
60,20,14214.0,1277.5
60,21,19675.0,1332.7
60,22,15664.4,1014.6
60,23,10171.8,955.3
60,24,17959.2,1305.9
60,25,6249.3,466.1
60,26,16103.4,1106.4
60,27,8854.3,618.0
60,28,1139.2,169.5
60,29,5242.2,359.2
60,30,3193.2,353.6
60,31,10389.4,737.5
60,32,16668.9,1161.9
60,33,18007.4,1229.1
60,34,4093.2,503.9
60,35,9681.8,700.6
60,36,10051.5,750.8
60,37,11029.9,1300.7
60,38,7976.8,738.1
60,39,6909.5,846.2
60,40,2821.4,226.7
60,41,17474.5,1209.9
60,42,7088.8,481.7
60,43,31882.3,2267.9
60,44,9444.3,879.1
60,45,11939.6,838.5
60,46,8982.4,635.1
60,47,11260.7,921.2
60,48,7923.4,616.1
60,49,6545.9,588.3
60,50,8419.4,852.4
60,51,7813.1,610.8
60,52,12578.5,914.1
60,53,17031.8,1209.1
60,54,11402.9,833.3
60,55,12151.5,894.1
60,56,10366.9,851.2
60,57,1648.1,258.0
60,58,8111.5,678.5
60,59,23996.6,1615.7
60,61,23511.9,1455.0
60,62,11472.2,838.8
60,63,5158.8,474.3
60,64,10139.0,1393.3
60,65,9389.4,1086.8
60,66,7030.9,863.5
60,67,4652.8,501.8
60,68,3644.8,533.5
60,69,9822.1,798.9
60,70,25016.7,1563.3
60,71,4422.9,645.8
60,72,7591.1,642.1
60,73,23730.6,1556.3
60,74,11186.4,924.1
60,75,19623.0,1429.4
60,76,10010.7,776.8
60,77,9884.5,717.0
60,78,22777.9,1478.2
60,79,19387.6,1321.7
60,80,7189.7,792.7
60,81,15438.0,1007.2
60,82,8016.3,939.2
60,83,22326.0,1441.7
60,84,17603.7,1263.1
60,85,12157.3,819.9
60,86,19078.7,1367.5
60,87,12112.3,993.5
60,88,9513.7,700.8
60,89,32845.7,2367.4
60,90,13847.2,976.2
60,91,5769.4,630.3
60,92,7509.4,982.9
60,93,18519.9,1307.3
60,94,17560.4,1222.5
60,95,8947.8,1033.3
60,96,10395.4,779.9
60,97,5299.1,418.6
60,98,13721.2,2054.3
60,99,9070.1,921.5
60,100,9456.2,732.7
60,101,13396.2,944.1
60,102,15449.7,1001.1
61,1,4697.1,404.0
61,2,31174.3,2348.2
61,3,19407.3,1242.5
61,4,9057.7,630.2
61,5,19528.7,1587.0
61,6,15037.1,1195.9
61,7,18239.9,1290.3
61,8,9474.2,727.0
61,9,2453.6,228.5
61,10,29402.6,2182.4
61,11,11772.1,989.1
61,12,24336.3,1848.7
61,13,14436.5,1022.0
61,14,17997.3,1381.0
61,15,18264.2,1493.8
61,16,15932.8,1125.2
61,17,14654.2,1500.1
61,18,20832.5,1416.5
61,19,9481.0,691.1
61,20,33295.5,2603.4
61,21,3495.9,306.7
61,22,13193.9,777.6
61,23,13717.9,981.5
61,24,15488.6,1068.9
61,25,16179.4,1266.0
61,26,13632.8,869.4
61,27,20212.2,1445.1
61,28,19229.6,1517.5
61,29,16378.0,1461.5
61,30,22274.7,1679.5
61,31,20261.0,1587.7
61,32,12813.4,887.9
61,33,6043.7,549.3
61,34,23174.7,1829.8
61,35,21143.5,1502.6
61,36,16945.4,1176.7
61,37,29087.4,2205.0
61,38,13376.3,963.1
61,39,24967.0,1750.5
61,40,17369.8,1394.6
61,41,5245.6,449.5
61,42,16450.4,1219.7
61,43,15706.3,1645.2
61,44,12589.6,898.1
61,45,20945.8,1585.1
61,46,20269.8,1395.8
61,47,18761.8,1367.5
61,48,27004.9,1942.0
61,49,21950.9,1598.5
61,50,12452.3,971.0
61,51,16349.2,1232.0
61,52,9885.6,634.9
61,53,13176.2,935.1
61,54,21369.0,1666.3
61,55,15193.1,1046.0
61,56,9704.1,768.8
61,57,21389.3,1618.7
61,58,25244.9,1982.2
61,59,16298.1,1134.1
61,60,19194.7,1563.2
61,62,14105.3,1035.0
61,63,24240.3,1800.2
61,64,28287.6,2315.0
61,65,27446.9,1991.1
61,66,25088.4,1767.8
61,67,14403.6,1164.9
61,68,20952.9,1602.1
61,69,14823.1,1075.7
61,70,7676.0,682.9
61,71,21010.5,1542.2
61,72,26672.5,1968.0
61,73,1941.0,185.4
61,74,9259.5,617.2
61,75,13308.5,931.4
61,76,19689.2,1515.2
61,77,24090.6,1850.5
61,78,14998.8,935.4
61,79,9855.4,756.6
61,80,26103.9,2006.1
61,81,12967.4,770.2
61,82,26821.8,2217.7
61,83,2743.9,362.6
61,84,15133.1,1026.1
61,85,23515.3,1647.0
61,86,11299.6,824.7
61,87,17511.7,1218.5
61,88,24378.5,1870.5
61,89,25066.7,1824.6
61,90,8218.5,589.8
61,91,24532.4,1864.0
61,92,26130.3,1927.7
61,93,14288.1,977.3
61,94,13704.8,948.5
61,95,27005.3,1937.6
61,96,18635.1,1309.7
61,97,16469.5,1246.6
61,98,31778.7,2958.6
61,99,15924.1,1427.1
61,100,28537.7,2058.6
61,101,24754.1,1771.2
61,102,12979.2,764.1
62,1,14916.6,1185.2
62,2,18053.1,1569.0
62,3,18367.1,1261.1
62,4,11463.5,818.4
62,5,11184.1,949.1
62,6,7792.7,690.8
62,7,5265.8,572.6
62,8,5021.5,512.3
62,9,13571.6,950.7
62,10,16281.3,1403.2
62,11,5633.9,523.9
62,12,11215.0,1069.5
62,13,12987.3,1077.1
62,14,16011.0,1291.1
62,15,9919.6,855.9
62,16,13725.6,1054.9
62,17,24349.0,1810.8
62,18,19792.3,1435.1
62,19,11886.8,879.3
62,20,18863.0,1902.1
62,21,12548.6,955.8
62,22,4310.8,455.3
62,23,12268.6,1036.6
62,24,7513.7,775.2
62,25,11441.6,927.0
62,26,5132.5,590.7
62,27,7091.0,665.9
62,28,10885.0,879.6
62,29,10434.5,820.1
62,30,11028.3,938.1
62,31,15774.9,1310.2
62,32,7600.3,643.6
62,33,10881.0,852.2
62,34,11518.7,1052.3
62,35,7918.5,748.5
62,36,3578.4,415.3
62,37,15966.2,1425.8
62,38,9939.2,965.7
62,39,11845.7,971.3
62,40,8273.8,724.4
62,41,10348.1,833.0
62,42,5172.7,493.4
62,43,23063.0,1743.7
62,44,11140.3,953.2
62,45,16459.6,1307.6
62,46,7070.7,668.2
62,47,5456.2,662.3
62,48,16724.0,1278.7
62,49,8829.7,819.3
62,50,8037.9,789.3
62,51,3406.4,440.1
62,52,5217.1,518.7
62,53,7963.1,690.8
62,54,16882.9,1388.8
62,55,1619.6,241.2
62,56,6043.6,659.1
62,57,11170.1,978.9
62,58,16912.1,1341.1
62,59,13784.0,1025.4
62,60,9774.2,924.2
62,61,16385.5,1078.1
62,63,13959.4,1136.9
62,64,15166.4,1535.8
62,65,14325.7,1211.9
62,66,11967.2,988.6
62,67,10033.4,877.5
62,68,7397.8,835.2
62,69,5396.3,520.2
62,70,16197.4,1039.1
62,71,7889.2,763.0
62,72,16391.7,1304.7
62,73,16604.2,1179.4
62,74,6537.1,695.7
62,75,10534.3,855.6
62,76,15203.0,1237.7
